,Unnamed: 0,text,created_at,author_id,id,neg,neu,pos,score
376,76,"@Banesco Buenos días, hace varios días intento hacer un pago móvil desde mi teléfono y me dice fuera de rango, por la computadora si me lo deja hacer, podrían informarme qué pasa, gracias",2021-04-20T15:06:02.000Z,81738511,1384523760083025923,0.9714633226394653,0.026956379413604736,0.0015802623238414526,neg
377,77,@Banesco Gracias,2021-04-20T14:51:56.000Z,196444340,1384520210816843777,0.004133572801947594,0.014588440768420696,0.9812780022621155,pos
378,78,"@Banesco buenos días equipo de Banesco, sigo esperando la respuesta de mi caso, les deje un mensaje por privado",2021-04-20T14:38:40.000Z,866869878,1384516873539182599,0.005568723194301128,0.982258677482605,0.012172533199191093,neu
379,79,"@Banesco Buenos días☕️
Enviada la información.",2021-04-20T13:54:47.000Z,136306439,1384505829714534403,0.005980952642858028,0.5750016570091248,0.41901737451553345,neu
380,80,"@josegrasso @Banesco Buenos días, el día de ayer realice un pago móvil y me arrojo un error, pero la plata me fue debitada y no fue acreditada a la otra persona, que se puede hacer?, agradecería ayuda en este caso",2021-04-20T13:53:35.000Z,196444340,1384505527166767104,0.905211329460144,0.09158474206924438,0.0032039606012403965,neg
381,81,Buenos dias @Banesco realice un pago movil desde mi cuenta juridica me arrojo error y sin embargo me debito el dinero. Agradeceria inmensamente si me pudieran ayudar con eso..,2021-04-20T13:45:09.000Z,1917660350,1384503407919181825,0.7843551635742188,0.2104594111442566,0.005185435526072979,neg
382,82,@Banesco buenos días quisiera saber sobre mi caso de fecha 20/01/2021. Gracias,2021-04-20T13:01:04.000Z,351259371,1384492312324100097,0.006849769968539476,0.9783349633216858,0.014815349131822586,neu
383,83,"Buenos días @Banesco, ¿existe alguna incidencia para generar estados de cuenta?",2021-04-20T12:56:07.000Z,77392557,1384491066146050055,0.01524424646049738,0.9810147285461426,0.0037410235963761806,neu
384,84,@luna_mc @Banesco Paciencia!! 🙏🏻🌹🙌🏻 https://t.co/drsKSztpyn,2021-04-20T12:23:39.000Z,139779668,1384482895008608256,0.02448594756424427,0.8115981817245483,0.16391582787036896,neu
385,85,a partir de qué hora será que @Banesco enviará las claves hoy para poder generar pagos? https://t.co/51NjL0BDZg,2021-04-20T12:21:06.000Z,51428168,1384482252827021313,0.23401708900928497,0.7589265704154968,0.007056340109556913,neu
386,86,"@Banesco Tengo días intentando cambiar la clave on-line para entrar en el Banco y ningún carácter especial ni las claves que pongo las acepta el sistema, que esta pasando con la plataforma. Anteriormente era una de las mejores. Ha decaido tanto. La plataforma 😒😔",2021-04-20T11:51:43.000Z,2850817236,1384474858583638016,0.9926142692565918,0.006139903329312801,0.0012458645505830646,neg
387,87,@Banesco Buenos días me pueden atender le escribi al privado.. Gracias,2021-04-20T11:15:26.000Z,1164241455847747584,1384465726946385921,0.005633764900267124,0.9875927567481995,0.006773480214178562,neu
388,88,"Buenas tengo 2 días no puedo realizar pago movil me dice error P2PBACK-710 , necesito ayuda por favor @Baneskin @Banesco @banesco",2021-04-20T10:31:15.000Z,726547716235497473,1384454609486467072,0.9921841025352478,0.006671135313808918,0.0011448225704953074,neg
389,89,@Banesco Banesco abre hoy?,2021-04-20T10:29:36.000Z,103856463,1384454195219152896,0.04030722379684448,0.9537615180015564,0.005931213032454252,neu
390,90,"@Banesco #C280 ""L
O SOSPECHE DESDE UN PRINCIPIO""
El Chapulín Colorado. @Banesco",2021-04-20T10:09:41.000Z,1034007488,1384449184070344708,0.5923874378204346,0.39676371216773987,0.010848754085600376,neg
391,91,@Banesco No logro entrar a mi sesión. El sistema no me permite cambiar mi clave. Gracias por tu ayuda @Baneskin,2021-04-20T02:15:15.000Z,182696141,1384329785678123010,0.20283469557762146,0.7869429588317871,0.01022241823375225,neu
392,92,"@CryptonationN @dinoexchange Dino Exchange includes games, such as lottery and dice in order to lock/burn Dino tokens and reduce the supply of circulating tokens. However, what is the token burn rate for each game? Are these games developed by the community or by the Dino team itself? @banesco @vzla @tumadre",2021-04-19T23:47:26.000Z,1366145518087376901,1384292587012378630,0.1862681359052658,0.7950611114501953,0.018670719116926193,neu
393,93,"@BlockchainInfi2 @dinoexchange The initial emission rate is 6 DINO per block. Considering that the emission rate will be reduced by 3% every 864k blocks, is it possible that the emission rate reaches zero? @banesco @vzla @tumadre",2021-04-19T23:45:49.000Z,1366145518087376901,1384292182215954434,0.19710379838943481,0.7751578092575073,0.027738474309444427,neu
394,94,@driconrikus @Banesco Saludos. También presenté el mismo caso hoy. Supongo que es producto de la caída de la plataforma del banco de Venezuela. Al restablecerse se hará efectiva la transacción.,2021-04-19T23:45:16.000Z,1406314806,1384292042260369416,0.035200394690036774,0.9499784708023071,0.014821127988398075,neu
395,95,"¿Cómo les va con la plataforma de @Banesco?

He querido hacer un pago móvil desde su página, y no me deja; ya reiteradas veces.",2021-04-19T22:55:22.000Z,136306439,1384279484648464384,0.6202517151832581,0.3714768588542938,0.008271422237157822,neg
396,96,"@Banesco hoy realicé un pago móvil hacia banco de venezuela y me dijo operación no permitida, pero cuando fuí a consultar, me habían debitado el dinero (y había id de transacción y todo) y a quién le deposité no recibió nada. ¿Qué se puede hacer allí?",2021-04-19T22:22:57.000Z,1190852294381834240,1384271328883077124,0.7401560544967651,0.25315016508102417,0.006693827919661999,neg
397,97,@ccoll17 @BcodeVenezuela @Banesco Hoy es feriado bancario,2021-04-19T22:11:16.000Z,2957302185,1384268388688531457,0.6611713171005249,0.32600072026252747,0.012827876955270767,neg
398,98,@Banesco En ese MOJON TIENEN MAS DE UN TRIMESTRE y nos impiden el derecho a la comunicación la imagen es prueba de hoy mismo 19 04 2021 @sundde_ve @Info_Movilnet @LucioQuincioC @No_al_Comunismo @traffiCARACAS @ElNacionalWeb @ElUniversal @cmr @RunRunesWeb https://t.co/3GJhr4Jo9c,2021-04-19T21:43:03.000Z,107060380,1384261287790583819,0.9955081939697266,0.0027178404852747917,0.0017739363247528672,neg
399,99,"@Banesco Quiero una cuenta con ustedes pero  deben adaptarse a la cuarentena, la apertura ya debe ser en línea, y el envío de toda la documentación vía correo. Ojalá algún día den un paso así sería avanzar hacia la modernidad tecnológica.",2021-04-19T21:05:08.000Z,1058873968650842113,1384251745346359296,0.011150544509291649,0.9206717610359192,0.06817767769098282,neu
400,0,"@Banesco Me hubiese gustado que volviese Baneskin, era el momento idóneo para ello 😪",2021-04-19T21:03:12.000Z,1310192519049875466,1384251259104808962,0.02941668964922428,0.36818036437034607,0.602402925491333,pos
401,1,"@Banesco Buenas tardes, se puede actualizar el expediente de manera digital con la finalidad de solicitar una nueva tarjeta de débito",2021-04-19T20:23:19.000Z,303177313,1384241219652317187,0.00724428566172719,0.9814931750297546,0.011262547224760056,neu
402,2,"@Banesco Buenas tardes, tengo un problema con mi pago móvil por un pago que se hizo doble, qué hago en ese caso?",2021-04-19T19:28:04.000Z,60779652,1384227316339904513,0.992032527923584,0.006684460211545229,0.00128294643945992,neg
403,3,"Yo he visto banco fastidioso, engorroso y necio para cambiar una clave de internet y @Banesco ni el banco de vnzla es tan estresante...",2021-04-19T18:56:12.000Z,151209723,1384219296398602243,0.9968990087509155,0.0016979434294626117,0.0014030621387064457,neg
404,4,"@Banesco Buenas tardes... necesito obtener un estado de cuenta un poco más detallado es con respecto a un pago movil recibido el día 14/04/2021 en Banesco online, me sale solo el número de referencia e ingreso por la aplicación pago movil y solo aparecen las transacciones más",2021-04-19T18:30:46.000Z,478014263,1384212896645738506,0.08679665625095367,0.9078913331031799,0.005311960354447365,neu
405,5,@Banesco buenas tardes hice un pago móvil de banesco a Venezuela y no llego por favor indicarme que hacer gracias,2021-04-19T18:17:30.000Z,195550156,1384209558214647809,0.3273080885410309,0.6655687689781189,0.00712305773049593,neu
406,6,@Banesco @yelicalafa Me pueden atender a mi por favor,2021-04-19T18:05:30.000Z,1164241455847747584,1384206538445770763,0.013657726347446442,0.9820078015327454,0.004334583878517151,neu
407,7,"No @Banesco, ni estoy fuera de Venezuela, ni tampoco estoy usando un VPN. Banesco, no se antojen de bloquearme la cuenta sin razón #19Abr https://t.co/h0EPCXxBU1",2021-04-19T17:49:45.000Z,33463291,1384202574178381835,0.9908960461616516,0.007413340266793966,0.0016906436067074537,neg
408,8,@Banesco buenos días hice un pago móvil de banesco a Venezuela y me dijo exitosa pero le dinero no llego al banco destino q hago??,2021-04-19T17:39:26.000Z,195550156,1384199977899937796,0.3270029127597809,0.6662540435791016,0.006743037607520819,neu
409,9,@Banesco Buenas tardes. Los pago móvil no funcionan.,2021-04-19T17:10:35.000Z,4795529898,1384192718084087813,0.9909834861755371,0.007550502195954323,0.001466031069867313,neg
410,10,Desde el dia viernes la misma situación @BcodeVenezuela   y @Banesco https://t.co/5bF5GDiGLk,2021-04-19T16:08:14.000Z,391180699,1384177024252534791,0.006397011689841747,0.9809303283691406,0.01267274096608162,neu
411,11,"#19Abr ¿Hasta cuando .@Banesco nos seguirá jodiendo la paciencia? Me indica que no se puede, que vuelva a intentar, lo hago y me dice que hay otra conexión activa, a buen Circo este Banco. https://t.co/9CrcDzDmI6",2021-04-19T15:56:01.000Z,112227577,1384173950649831437,0.9933601021766663,0.004432238172739744,0.0022076519671827555,neg
412,12,@Banesco me bloquearon banescoonline por error al introducir la clave. Ahora intento por “olvidó su clave”introducir una nueva clave y me la rechaza. Hay algún problema con la página?,2021-04-19T15:48:52.000Z,185857428,1384172151503130628,0.975390613079071,0.02305254526436329,0.0015568342059850693,neg
413,13,"@Banesco buenas tengo bloqueada la tarjeta de débito, existe alguna forma de desbloquear sin ir a una agencia bancaria??",2021-04-19T15:11:12.000Z,161798354,1384162672992677893,0.919674813747406,0.07799871265888214,0.002326403046026826,neg
414,14,@Banesco buenos días!!! Pasa algo con la plataforma??? Nada que puedo ingresar...,2021-04-19T14:55:51.000Z,158063180,1384158808432275465,0.2940578758716583,0.6869798898696899,0.01896224357187748,neu
415,15,@Banesco Estoy tratando de hacer un pago móvil desde la semana pasada a un número que ya tengo registrado y no envía el dinero pero si me ha cobrado la comisión las 4 veces que he intentado hacer el pago,2021-04-19T14:36:37.000Z,899674645766557696,1384153968910094342,0.9903372526168823,0.008329309523105621,0.0013334014220163226,neg
416,16,"@Banesco Banesco es tan malo, que hasta contestando su encuesta, se queda guindada la página. Que Patéticos e Inútiles...!!!",2021-04-19T14:32:31.000Z,2461767044,1384152938218614790,0.9953639507293701,0.0028379582799971104,0.0017980799311771989,neg
417,17,@Banesco Buenos días quiero hacer un pago móvil y no lo puedo hacer ya que el sistema me indica que el monto no es permitido,2021-04-19T12:55:45.000Z,279328270,1384128586563559436,0.9944102168083191,0.004449219908565283,0.0011404964607208967,neg
418,18,@Banesco Hay algún problema con la plataforma del banco?,2021-04-19T12:53:41.000Z,73903975,1384128065433858052,0.9302962422370911,0.06565849483013153,0.0040452079847455025,neg
419,19,@Banesco @gilmerjose @Baneskin Buenos días tengo problema con mi pago móvil no puedo hacer ningún pago,2021-04-19T12:52:02.000Z,279328270,1384127649690230799,0.9955716133117676,0.0031331649515777826,0.0012952086981385946,neg
420,20,@Banesco buenos días,2021-04-19T12:49:04.000Z,351259371,1384126905759109128,0.00278137787245214,0.013071679510176182,0.9841469526290894,pos
421,21,@Banesco que respuesta me tienen sobre mi caso de fecha 20/01/2021,2021-04-19T12:48:39.000Z,351259371,1384126800389828614,0.9549122452735901,0.04313880205154419,0.001949012978002429,neg
422,22,@Inves_IMPARQUES @imparques @Banesco @BBVAProvincial @MercantilBanco @BODoficial @AlcaldiaSucre @MinEcoFinanzas @MINECOGT https://t.co/EZUCklLmI2,2021-04-19T12:43:15.000Z,139709589,1384125440298610692,0.024910220876336098,0.6518914103507996,0.3231983184814453,neu
423,23,@Banesco Puro bla bla bla y no ofrecen nada bueno.,2021-04-19T12:16:14.000Z,1111588301360844800,1384118643198361612,0.9964627623558044,0.001955372281372547,0.0015818425454199314,neg
424,24,#C280 ¿muchos cuentos? @Banesco,2021-04-19T12:04:56.000Z,1034007488,1384115799355379718,0.015624218620359898,0.9680412411689758,0.016334552317857742,neu
425,25,"@Banesco Me robaron mi tarjeta de débito, cómo puedo solicitarla sin tener que ir al banco. No encontré cómo solicitarla por requerimiento.",2021-04-19T02:17:51.000Z,155769264,1383968053092782096,0.9956877827644348,0.0030205491930246353,0.001291685621254146,neg
426,26,@Banesco buenas noches... Por medio de que canal puedo conocer el status de una cuenta? Gracias,2021-04-19T01:19:16.000Z,165591903,1383953310080634897,0.004113457631319761,0.9886162877082825,0.007270204834640026,neu
427,27,@Banesco Debería tomar en cuenta a Digitel prepago,2021-04-18T23:23:13.000Z,1630486087,1383924106723160065,0.011425070464611053,0.9824144244194031,0.0061604720540344715,neu
428,28,@ricarmeji @Banesco @aanez55,2021-04-18T22:22:54.000Z,131605817,1383908928044486659,0.01933051273226738,0.9083665609359741,0.0723029375076294,neu
429,29,@Banesco @msqr18,2021-04-18T22:21:44.000Z,361960284,1383908632031490052,0.012902604416012764,0.9308961033821106,0.05620130896568298,neu
430,30,@Banesco cuando llegan los tarjetas o plásticos en la agencia bancaria de ciudad Ojeda,2021-04-18T19:10:19.000Z,93421146,1383860459367899143,0.032637856900691986,0.962388813495636,0.004973360802978277,neu
431,31,@claroyraspaoofi En qué se diferencia esta medida de la anterior que le fue aplicada a  @BODoficial o de la aplicada a @Banesco ?,2021-04-18T19:04:46.000Z,1058873968650842113,1383859065936244741,0.05753691866993904,0.9333294034004211,0.009133714251220226,neu
432,32,"@Banesco Saludos se venció la clave, y el sistema no reconoce ninguna clave que colocó, cumpliendo con las características que exigen",2021-04-18T17:58:18.000Z,1069313980307566603,1383842337319620608,0.36909186840057373,0.6257985234260559,0.005109598860144615,neu
433,33,"Al banco @BODoficial y @Banesco les informo que no TENGO planeado salir del país, que acá continuo hasta que el cuerpo aguante, por favor permítanme realizar mis transferencias sin hacerme arrechar tanto con ese mensaje que dice que estoy condicionada por estar fuera del país! 😠",2021-04-18T17:21:37.000Z,116447588,1383833104658223106,0.849929928779602,0.14582642912864685,0.0042436192743480206,neg
434,34,"#C280 Detenidos en el semáforo madrugados para ir a trabajar, un fuerte golpe por detrás del auto me hizo voltear para mirar atrás. No había nada. Solo se veían el asfalto y las rayas de la carretera vacía. @Banesco",2021-04-18T16:36:03.000Z,36072702,1383821639897337865,0.6092670559883118,0.3611041009426117,0.02962883748114109,neg
435,35,"#C280 Ella partió en el tren de las dos de la tarde y él en el vuelo de tres, contaba la abuela. -Y nunca más se volvieron a ver?, preguntó la doncella. Acaso tú has visto el ocaso y el horizonte separados?.  Ellos se encuentran todos los días a la luz del  firmamento. @Banesco",2021-04-18T16:22:13.000Z,36072702,1383818158247608333,0.08747342973947525,0.813866138458252,0.0986604318022728,neu
436,36,"@Banesco HOLA, EL SERVICIO PRESTADO A LAS PERSONAS DE 3ERA EDAD NO ES BUENO,TENGO QUE ACTUALIZAR MI CUENTA Y TENGO QUE IR COMO DOS VECES AL BANCO PARA LLEVAR TODOS LOS DOCUMENTOS QUE SE NECESITAN, Y SI FALTA ALGUNO NO TE LOS RECIBEN, SOY UNA PERSONA DE 70 AÑOS,EN VEZ DE  AGILIZAR, GRACIAS",2021-04-18T15:54:11.000Z,1358172758,1383811103285645313,0.08042007684707642,0.38311219215393066,0.5364677309989929,pos
437,37,@Banesco buenos días quería saber q pasó con las tarjetas d crédito q nunca más las han aumentado? Tengo 3 tarjetas de 2000 bs eso no alcanza ni para un caramelo,2021-04-18T15:19:28.000Z,1354854529,1383802367108288516,0.9926161766052246,0.006129465997219086,0.0012544271303340793,neg
438,38,@gado_05 @Banesco Y ahora si te calló yo también estoy igual,2021-04-18T13:08:30.000Z,2949753796,1383769408972025863,0.26077893376350403,0.73219233751297,0.007028703577816486,neu
439,39,@Banesco A mi tampoco me caí ni viernes pa el sábado ni sábado para hoy  que esta pasodo de paso el banco el viernes se.callo,2021-04-18T13:00:09.000Z,2949753796,1383767303989334022,0.17808480560779572,0.811698317527771,0.010216882452368736,neu
440,40,"@adiva_5 @VTVcanal8 Lo mismo pasa con @Banesco haces un pago móvil, el pago no se realiza pero si te cobra la comisión",2021-04-18T12:29:57.000Z,112459714,1383759704824770562,0.7589581608772278,0.235676571726799,0.005365378689020872,neg
441,41,@Banesco No hay manera de hacer un reclamo por un Pagomovil que no recibí. En la página no tienen la opción y el teléfono nunca atienden.. Como se hace entonces?,2021-04-18T12:28:10.000Z,46805593,1383759256340492293,0.9684568047523499,0.02942926436662674,0.002114014234393835,neg
442,42,"@Banesco Si, hice un pago móvil y me debutaron más no llegó a la persona y aún no me lo han devuelto",2021-04-18T12:13:26.000Z,1256413725004828672,1383755549326516224,0.8092081546783447,0.18785952031612396,0.002932353876531124,neg
443,43,"@Banesco A mí me dice ""el monto se encuentra fuera del rango permitido"" por qué?",2021-04-18T11:00:37.000Z,1233872772545286144,1383737222252294153,0.9946087598800659,0.004130958579480648,0.0012602917850017548,neg
444,44,¡Hey! Soy la mejor Finca que veras en San Juan de los Morros...Vía El Ca... https://t.co/1W9TCfWnp3 a través de @YouTube @BCV_ORG_VE @BcodeVenezuela @MercantilBanco @Banesco @BODoficial@bancaamiga @MPPEFCE @MinEcoFinanzas @MineriaSunacrip @AmberesCoin @morocotacoin,2021-04-18T02:24:51.000Z,3396809944,1383607426390261763,0.004098840989172459,0.006145310588181019,0.9897558093070984,pos
445,45,"@Banesco @Pdro_04 #BanescoContigo
Inversiones Aetona -lo del punto de venta del día 16/04/21 no fue abonado en la cuenta en el día de hoy. Necesito saber que pasó con ese dinero",2021-04-18T02:16:55.000Z,138020825,1383605431747022854,0.9853140115737915,0.012678192928433418,0.0020077622029930353,neg
446,46,¡Hey! Soy la mejor Finca que veras en San Juan de los Morros...Vía El Ca... https://t.co/WJA1qfW0yV a través de @YouTube @BCV_ORG_VE @BcodeVenezuela @MercantilBanco @Banesco @BODoficial @MPPEFCE @MinEcoFinanzas @MineriaSunacrip @AmberesCoin @morocotacoin @SudebanInforma,2021-04-18T01:45:23.000Z,1317609484777304064,1383597497168252934,0.0040819100104272366,0.006101774517446756,0.9898163080215454,pos
447,47,"@Banesco Porque no se pueden pagar las rentas postpago a través de Banesco on línea?, solo recargas de saldos más no pago de rentas",2021-04-18T01:44:41.000Z,552060592,1383597318956404740,0.9960274696350098,0.0027248524129390717,0.0012476402334868908,neg
448,48,@Banesco Yo hoy he realizado varios pago móvil y también he recibido los mismos y ha Estado trabajando bien la plataforma 🙏,2021-04-18T00:08:58.000Z,157811620,1383573232993726466,0.0029471663292497396,0.015386062674224377,0.9816668033599854,pos
449,49,@jcinfante @Banesco Tengo bloqueado mi usuario de banesco online y no hay manera de que me deje reestablecer la clave... necesito hacer una transferencia para pagar medicinas de paciente covid!!!!!,2021-04-17T22:11:14.000Z,116559662,1383543604426145792,0.9860105514526367,0.011926229111850262,0.0020632492378354073,neg
450,50,¡Diario #RSE &amp; #RSC Responsabilidad Social está disponible! https://t.co/X0yKbu9fXF Gracias a @cdevalor @Banesco @xemagil #rrhh #discapacidad,2021-04-17T22:07:39.000Z,126094835,1383542701388300297,0.004955599084496498,0.0285456795245409,0.9664987325668335,pos
451,51,@aespinoza89 @Banesco Queeee... es la mejor,2021-04-17T20:47:12.000Z,46682111,1383522455218638848,0.0030572330579161644,0.006834972184151411,0.9901077747344971,pos
452,52,"Cuando será que .@Banesco permita que desde mi cuenta pueda recargar mi billetera del sistema PATRIA? Porque desde hace meses aparece como alternativa en la lista de transferencias, pero nunca la pusieron operativa. .@NicolasMaduro",2021-04-17T19:44:51.000Z,992220139784491009,1383506763123617799,0.789718508720398,0.2032989263534546,0.006982612889260054,neg
453,53,"@Banesco Buenas tardes. El día 15-04-2021 a través del teléfono 0500 2262624 denuncié el robo de la tarjeta de mi persona, Orlando Felipe Chirinos Lugo.",2021-04-17T19:44:01.000Z,1242339458852311040,1383506552942776320,0.8141893744468689,0.17632454633712769,0.009486068971455097,neg
454,54,La aplicación de @Banesco es una ñoña,2021-04-17T19:30:31.000Z,74184824,1383503158639349765,0.004608935210853815,0.959852933883667,0.03553806617856026,neu
455,55,"YA VAN HACER 3 AÑOS Q  @Banesco ME BLOQUEO MI CUENTA Y QUE POR COMPRAR ORO JAJAJA YO JAMAS E COMPRADO UNA GRAMA D ORO, LA E VENDIDO PORQ LA E TRABAJDO EN LAS MINAS, Y MAS NUNCA E PODIDO OBTENER MI CUENTA Y E LLEVADO TODO , SOLO FALTA  EL REGISTRO DEL ESEQUIVO, NOJODA csm",2021-04-17T19:26:36.000Z,2319911503,1383502169651875852,0.8402972221374512,0.14569607377052307,0.01400670874863863,neg
456,56,@Banesco Después de llevarles la sangre de una virgen y los pelos de la cola de un unicornio y hacer un ritual a la luna a ver si tienen plastico 🙄🙄🙄🙄,2021-04-17T18:35:10.000Z,130076537,1383489228709924886,0.023801932111382484,0.9668704867362976,0.009327530860900879,neu
457,57,@Banesco Buenas tardes he Sido atendida pero no tengo respuesta de mi caso. Fecha 20/01/2021,2021-04-17T17:17:20.000Z,351259371,1383469641398321153,0.46473345160484314,0.5276195406913757,0.007646958809345961,neu
458,58,@Banesco Señores de banesoc con quién tengo que hablar para que me resuelvan mi problema de un punto de 625$ nuevo que no puedo usar. Y si atención es pésima y tardía seguiré por aquí.,2021-04-17T16:35:18.000Z,1267646318689898497,1383459060595322880,0.2187100201845169,0.7730137705802917,0.00827622041106224,neu
459,59,@Banesco Ayer me hice un pago móvil desde otra cuenta de la cual soy titular mientras el servicio de ustedes presentaba inconvenientes. Me debitaron el dinero y no lo he recibido,2021-04-17T16:07:04.000Z,502381998,1383451955738017800,0.989138662815094,0.009760214015841484,0.0011010360904037952,neg
460,60,"@Banesco El cierre del día de ayer por punto, a estas horas no ha caído. Alguna información? @Banesco",2021-04-17T15:52:59.000Z,96878422,1383448413946007558,0.01057822909206152,0.9714875817298889,0.017934169620275497,neu
461,61,Recomendación para quien vaya a @Banesco 🤣 https://t.co/hAay06mofC,2021-04-17T15:50:22.000Z,147731095,1383447753766760456,0.1479615569114685,0.8445897102355957,0.007448709569871426,neu
462,62,Porque complican tanto la vida a un cliente de añooos @Banesco que solo necesita el plástico de su tarjeta de débito. #increible #banesco #BanescoMovil #ayuda,2021-04-17T15:32:26.000Z,378101357,1383443240972480512,0.9913493394851685,0.005862730089575052,0.0027879797853529453,neg
463,63,"Llenamos los formularios, conseguimos todo lo que nos piden en la banca en linea y luego de hacer todo esto nos da un error.. @Banesco https://t.co/nraZok2oVE",2021-04-17T15:31:08.000Z,378101357,1383442914064297984,0.7240528464317322,0.27078133821487427,0.005165768321603537,neg
464,64,@ElectraVE @Banesco también se cayó ayer en la tarde,2021-04-17T15:30:38.000Z,68156819,1383442786960113669,0.9921514987945557,0.006207988131791353,0.0016405907226726413,neg
465,65,"A mi papá se le daño su tarjeta de débito de @Banesco @Baneskin ha ido al banco, ha llamado, llevamos meses intentando hacer la solicitud por internet. Piden mil cosas! Sabiendo que ya mi padre tiene cuenta desde hace añoooos en @Banesco",2021-04-17T15:29:53.000Z,378101357,1383442598375792646,0.9915609955787659,0.00660051591694355,0.0018385236617177725,neg
466,66,Señores @Banesco buen día. Desde ayer no he podido usar #PagoMóvil ¿cuándo estará disponible el servicio? Gracias.,2021-04-17T14:31:14.000Z,79536640,1383427840234835971,0.05484633892774582,0.9366002678871155,0.008553405292332172,neu
467,67,.@BcodeVenezuela y .@Banesco registran fallas que afectan el funcionamiento de sus plataformas digitales este viernes #16Abr .@SudebanInforma .@JoseJMoralesU78 https://t.co/aCfxtP7eQN,2021-04-17T14:25:54.000Z,1137667707917283329,1383426495515750401,0.9884080290794373,0.009760536253452301,0.0018314074259251356,neg
468,68,@Banesco Pero no sé si el lunes 19 estará abierto el banco?,2021-04-17T14:06:12.000Z,1381385530789756929,1383421540503474182,0.8295698761940002,0.16522254049777985,0.005207572132349014,neg
469,69,"@Banesco Buenos días, hice mi solicitud ayer para la apertura de la cuenta, me dicen que tengo que ir dos días posteriores de hacer la solicitud",2021-04-17T14:05:32.000Z,1381385530789756929,1383421372261560323,0.06804631650447845,0.9215551614761353,0.010398542508482933,neu
470,70,"@Banesco Buenos días, hice mi solicitud ayer para la apertura de la cuenta, me dicen que tengo que ir dos días posteriores de hacer la solicitud",2021-04-17T13:58:47.000Z,1381385530789756929,1383419675195838484,0.06804631650447845,0.9215551614761353,0.010398542508482933,neu
471,71,Por qué no puedo hacer pago movil? @Banesco :(,2021-04-17T13:45:25.000Z,351862148,1383416311200419842,0.9900886416435242,0.008575852029025555,0.0013355084229260683,neg
472,72,@Banesco Buenos https://t.co/NhBIJEZLJF.proceder a activar pago móvil me encuentro que ya estaba inscrito otro teléfono que no es el mismo donde llegan las claves especiales por lo que no lo active y no se de quien es ese teléfono.Alguna recomendacion,2021-04-17T13:44:46.000Z,296476583,1383416144887906305,0.032387200742959976,0.9635118842124939,0.004100939724594355,neu
473,73,"@Banesco tu problema de la sesión duplicada es algo extenuante, es molesto y genera demasiados problemas para realizar pagos.

Cerrar una sesión en la pc y luego abrir una en la app del teléfono NO DEBERÍA GENERAR ESTE ERROR.",2021-04-17T13:42:05.000Z,1024028989994795009,1383415472268333065,0.9966142773628235,0.0019667665474116802,0.0014189736684784293,neg
474,74,@Banesco Listo ya está activo gracias @Banesco,2021-04-17T13:22:15.000Z,374585993,1383410477791805443,0.004359528888016939,0.06391777843236923,0.9317227005958557,pos
475,75,"@Banesco Buen día, un número de teléfono de recuperación de cuenta que me puedan facilitar, ya que el que me facilitaron en la agencia no responden y tengo días intentando.",2021-04-17T13:07:42.000Z,1468864592,1383406818093793282,0.1167529821395874,0.8786230683326721,0.00462394580245018,neu
476,76,@Banesco Como estan tan eficientes las app...,2021-04-17T12:05:25.000Z,227309271,1383391143149203458,0.2586594223976135,0.6279606819152832,0.11337985843420029,neu
477,77,"@Banesco Excelente, maravilloso, felicitaciones!🙌

Y para cuando arreglan la plataforma de pago móvil?👀",2021-04-17T11:37:18.000Z,1310775566,1383384069212237828,0.01639353670179844,0.27081236243247986,0.7127941250801086,pos
478,78,"@centrodietetico @Banesco Al parecer, a mí me dice sesión duplicada cada que intento hacer un pago",2021-04-17T11:30:29.000Z,1310775566,1383382354509537291,0.9889010190963745,0.009860352613031864,0.0012386225862428546,neg
479,79,"@Banesco hola buen día la plataforma de pago móvil, sigue con problemas...?",2021-04-17T11:23:04.000Z,81960990,1383380487276613634,0.24569158256053925,0.7430499792098999,0.011258450336754322,neu
480,80,"@Banesco Señores, el día de ayer efectue un pago móvil sin saber del problema, sucedió que,  me lo debitaron y al beneficiario Nunca le llegó, ???? Deberían hacer el reverso, solventen por favor!!",2021-04-17T11:04:12.000Z,1354599822,1383375739072827396,0.9564289450645447,0.041525475680828094,0.002045602072030306,neg
481,81,"@gabrielgil5 @jonas_aph @jacksonpo7 @Banesco Si lo se! en Binance lo que mas demora es la verificación fácial y es mas por la velocidad de internet que otra cosa, los bancos nacionales no entiendo porque necesitan que una persona tenga que ir a la oficina a actualizar datos cuando eso puede ser vía remota",2021-04-17T11:02:44.000Z,139028621,1383375368111869957,0.992607831954956,0.0060729230754077435,0.001319272443652153,neg
482,82,"#c280 Cuando el dinosaurio despertó, el veredicto no había llegado aún allí. @banesco",2021-04-17T10:59:05.000Z,1372358489272684545,1383374450033250309,0.34488895535469055,0.6328118443489075,0.022299163043498993,neu
483,83,"@Banesco Señores, el día de ayer efectue un pago móvil sin saber del problema, sucedió que,  me lo debitaron y al beneficiario Nunca le llegó, ???? Deberían hacer el reverso, solventen por favor!!",2021-04-17T10:16:15.000Z,1354599822,1383363671741534209,0.9564289450645447,0.041525475680828094,0.002045602072030306,neg
